planned_order_id,item_id,item_name,item_type,quantity,suggested_due_date,planning_date,plant_id,supplier_id,reschedule_out_days
PO-COMP-000250,COMP0030,Door Panel Focus,Buy,90,16-08-2025,23-08-2025,PLANT02,SUP006,0
PO-CAR-000251,CAR001,Model Peace EV,Make,29,20-09-2025,23-08-2025,PLANT02,,0
PO-COMP-000252,COMP0018,Battery Pack Positive,Buy,1,20-08-2025,23-08-2025,PLANT02,SUP006,0
PO-COMP-000253,COMP0021,Infotainment System Concern,Buy,116,18-08-2025,23-08-2025,PLANT02,SUP010,0
PO-COMP-000254,COMP0012,Door Panel Appear,Buy,106,22-08-2025,23-08-2025,PLANT02,SUP006,0
PO-COMP-000255,COMP0030,Door Panel Focus,Buy,87,14-08-2025,23-08-2025,PLANT02,SUP007,0
PO-CAR-000256,CAR005,Model Charge EV,Make,32,30-08-2025,23-08-2025,PLANT01,,0
PO-COMP-000257,COMP0004,Seat Assembly Cell,Buy,3,28-07-2025,23-08-2025,PLANT01,SUP001,0
PO-CAR-000258,CAR002,Model Us Sedan,Make,13,20-09-2025,23-08-2025,PLANT01,,0
PO-COMP-000259,COMP0018,Battery Pack Positive,Buy,39,23-07-2025,23-08-2025,PLANT01,SUP002,0
PO-COMP-000260,COMP0012,Door Panel Appear,Buy,9,14-08-2025,23-08-2025,PLANT01,SUP004,0
PO-CAR-000261,CAR002,Model Us Sedan,Make,41,30-08-2025,23-08-2025,PLANT02,,0
PO-COMP-000262,COMP0030,Door Panel Focus,Buy,82,28-07-2025,23-08-2025,PLANT02,SUP010,0
PO-COMP-000263,COMP0020,Brake System Police,Buy,90,29-07-2025,23-08-2025,PLANT02,SUP010,0
PO-COMP-000264,COMP0018,Battery Pack Positive,Buy,95,27-07-2025,23-08-2025,PLANT02,SUP009,0
PO-COMP-000265,COMP0012,Door Panel Appear,Buy,72,03-07-2025,23-08-2025,PLANT02,SUP005,0
PO-CAR-000266,CAR005,Model Charge EV,Make,13,06-09-2025,23-08-2025,PLANT01,,0
PO-CAR-000267,CAR005,Model Charge EV,Make,18,06-09-2025,23-08-2025,PLANT02,,0
PO-CAR-000268,CAR003,Model Its Hatchback,Make,44,13-09-2025,23-08-2025,PLANT01,,0
PO-COMP-000269,COMP0019,Transmission Nor,Buy,29,11-07-2025,23-08-2025,PLANT01,SUP003,0
PO-COMP-000270,COMP0030,Door Panel Focus,Buy,22,11-08-2025,23-08-2025,PLANT01,SUP009,0
PO-CAR-000271,CAR002,Model Us Sedan,Make,23,30-08-2025,23-08-2025,PLANT02,,0
PO-COMP-000272,COMP0030,Door Panel Focus,Buy,46,01-07-2025,23-08-2025,PLANT02,SUP003,0
PO-COMP-000273,COMP0020,Brake System Police,Buy,36,28-07-2025,23-08-2025,PLANT02,SUP009,0
PO-COMP-000274,COMP0018,Battery Pack Positive,Buy,41,30-07-2025,23-08-2025,PLANT02,SUP010,0
PO-COMP-000275,COMP0012,Door Panel Appear,Buy,36,06-07-2025,23-08-2025,PLANT02,SUP005,0
PO-CAR-000276,CAR001,Model Peace EV,Make,41,20-09-2025,23-08-2025,PLANT02,,0
PO-COMP-000277,COMP0018,Battery Pack Positive,Buy,13,23-07-2025,23-08-2025,PLANT02,SUP003,0
PO-COMP-000278,COMP0021,Infotainment System Concern,Buy,164,27-07-2025,23-08-2025,PLANT02,SUP002,0
PO-COMP-000279,COMP0012,Door Panel Appear,Buy,154,15-08-2025,23-08-2025,PLANT02,SUP008,0
PO-COMP-000280,COMP0030,Door Panel Focus,Buy,123,15-08-2025,23-08-2025,PLANT02,SUP007,0
PO-COMP-000281,COMP0027,Tire Energy,Buy,28,17-07-2025,23-08-2025,PLANT02,SUP003,0
PO-CAR-000282,CAR004,Model On EV,Make,39,13-09-2025,23-08-2025,PLANT02,,0
PO-COMP-000283,COMP0021,Infotainment System Concern,Buy,78,06-08-2025,23-08-2025,PLANT02,SUP009,0
PO-COMP-000284,COMP0018,Battery Pack Positive,Buy,128,30-07-2025,23-08-2025,PLANT02,SUP008,0
PO-COMP-000285,COMP0027,Tire Energy,Buy,20,21-07-2025,23-08-2025,PLANT02,SUP005,0
PO-COMP-000286,COMP0012,Door Panel Appear,Buy,107,10-08-2025,23-08-2025,PLANT02,SUP004,0
PO-COMP-000287,COMP0010,Door Panel Left,Buy,78,18-07-2025,23-08-2025,PLANT02,SUP005,0
PO-COMP-000288,COMP0028,Headlight Represent,Buy,6,08-08-2025,23-08-2025,PLANT02,SUP009,0
PO-CAR-000289,CAR002,Model Us Sedan,Make,15,07-09-2025,24-08-2025,PLANT02,,0
PO-COMP-000290,COMP0030,Door Panel Focus,Buy,30,11-07-2025,24-08-2025,PLANT02,SUP005,0
PO-COMP-000291,COMP0020,Brake System Police,Buy,12,05-08-2025,24-08-2025,PLANT02,SUP007,0
PO-COMP-000292,COMP0018,Battery Pack Positive,Buy,17,05-08-2025,24-08-2025,PLANT02,SUP010,0
PO-COMP-000293,COMP0012,Door Panel Appear,Buy,20,01-08-2025,24-08-2025,PLANT02,SUP008,0
PO-CAR-000294,CAR003,Model Its Hatchback,Make,46,21-09-2025,24-08-2025,PLANT01,,0
PO-COMP-000295,COMP0019,Transmission Nor,Buy,37,22-08-2025,24-08-2025,PLANT01,SUP007,0
PO-COMP-000296,COMP0030,Door Panel Focus,Buy,28,22-08-2025,24-08-2025,PLANT01,SUP009,0
PO-CAR-000297,CAR003,Model Its Hatchback,Make,38,21-09-2025,24-08-2025,PLANT01,,0
PO-COMP-000298,COMP0019,Transmission Nor,Buy,5,20-07-2025,24-08-2025,PLANT01,SUP002,0
PO-COMP-000299,COMP0030,Door Panel Focus,Buy,4,12-08-2025,24-08-2025,PLANT01,SUP009,0
PO-CAR-000300,CAR005,Model Charge EV,Make,44,31-08-2025,24-08-2025,PLANT02,,0
PO-COMP-000301,COMP0008,Tire With,Buy,80,09-08-2025,24-08-2025,PLANT02,SUP006,0
PO-CAR-000302,CAR002,Model Us Sedan,Make,15,31-08-2025,24-08-2025,PLANT01,,0
PO-COMP-000303,COMP0018,Battery Pack Positive,Buy,45,26-07-2025,24-08-2025,PLANT01,SUP009,0
PO-COMP-000304,COMP0012,Door Panel Appear,Buy,13,27-07-2025,24-08-2025,PLANT01,SUP009,0
PO-CAR-000305,CAR003,Model Its Hatchback,Make,32,14-09-2025,24-08-2025,PLANT02,,0
PO-COMP-000306,COMP0008,Tire With,Buy,32,08-08-2025,24-08-2025,PLANT02,SUP008,0
PO-COMP-000307,COMP0030,Door Panel Focus,Buy,96,19-08-2025,24-08-2025,PLANT02,SUP006,0
PO-CAR-000308,CAR003,Model Its Hatchback,Make,49,31-08-2025,24-08-2025,PLANT01,,0
PO-COMP-000309,COMP0019,Transmission Nor,Buy,49,23-07-2025,24-08-2025,PLANT01,SUP007,0
PO-COMP-000310,COMP0030,Door Panel Focus,Buy,37,03-07-2025,24-08-2025,PLANT01,SUP003,0
PO-CAR-000311,CAR003,Model Its Hatchback,Make,28,31-08-2025,24-08-2025,PLANT01,,0
PO-CAR-000312,CAR003,Model Its Hatchback,Make,11,01-09-2025,25-08-2025,PLANT01,,0
PO-CAR-000313,CAR004,Model On EV,Make,37,01-09-2025,25-08-2025,PLANT01,,0
PO-COMP-000314,COMP0021,Infotainment System Concern,Buy,63,30-07-2025,25-08-2025,PLANT01,SUP010,0
PO-COMP-000315,COMP0018,Battery Pack Positive,Buy,148,01-07-2025,25-08-2025,PLANT01,SUP002,0
PO-COMP-000316,COMP0027,Tire Energy,Buy,148,18-07-2025,25-08-2025,PLANT01,SUP008,0
PO-COMP-000317,COMP0012,Door Panel Appear,Buy,94,08-08-2025,25-08-2025,PLANT01,SUP001,0
PO-COMP-000318,COMP0019,Transmission Nor,Buy,1,02-08-2025,25-08-2025,PLANT01,SUP004,0
PO-COMP-000319,COMP0005,Chassis Frame Page,Buy,1,03-08-2025,25-08-2025,PLANT01,SUP001,0
PO-CAR-000320,CAR003,Model Its Hatchback,Make,20,08-09-2025,25-08-2025,PLANT01,,0
PO-CAR-000321,CAR004,Model On EV,Make,43,22-09-2025,25-08-2025,PLANT01,,0
PO-COMP-000322,COMP0021,Infotainment System Concern,Buy,75,16-08-2025,25-08-2025,PLANT01,SUP004,0
PO-COMP-000323,COMP0018,Battery Pack Positive,Buy,172,31-08-2025,25-08-2025,PLANT01,SUP006,0
PO-COMP-000324,COMP0027,Tire Energy,Buy,172,10-08-2025,25-08-2025,PLANT01,SUP008,0
PO-COMP-000325,COMP0012,Door Panel Appear,Buy,112,22-08-2025,25-08-2025,PLANT01,SUP007,0
PO-COMP-000326,COMP0019,Transmission Nor,Buy,25,26-07-2025,25-08-2025,PLANT01,SUP002,0
PO-COMP-000327,COMP0005,Chassis Frame Page,Buy,25,29-07-2025,25-08-2025,PLANT01,SUP005,0
PO-CAR-000328,CAR003,Model Its Hatchback,Make,50,22-09-2025,25-08-2025,PLANT01,,0
PO-COMP-000329,COMP0019,Transmission Nor,Buy,53,14-08-2025,25-08-2025,PLANT01,SUP004,0
PO-COMP-000330,COMP0030,Door Panel Focus,Buy,40,27-08-2025,25-08-2025,PLANT01,SUP001,0
PO-CAR-000331,CAR004,Model On EV,Make,43,01-09-2025,25-08-2025,PLANT02,,0
PO-COMP-000332,COMP0021,Infotainment System Concern,Buy,86,01-08-2025,25-08-2025,PLANT02,SUP006,0
PO-COMP-000333,COMP0018,Battery Pack Positive,Buy,144,23-07-2025,25-08-2025,PLANT02,SUP004,0
PO-COMP-000334,COMP0027,Tire Energy,Buy,36,30-07-2025,25-08-2025,PLANT02,SUP010,0
PO-COMP-000335,COMP0012,Door Panel Appear,Buy,119,01-07-2025,25-08-2025,PLANT02,SUP002,0
PO-COMP-000336,COMP0010,Door Panel Left,Buy,86,30-06-2025,25-08-2025,PLANT02,SUP002,0
PO-COMP-000337,COMP0028,Headlight Represent,Buy,14,19-07-2025,25-08-2025,PLANT02,SUP008,0
PO-CAR-000338,CAR001,Model Peace EV,Make,49,01-09-2025,25-08-2025,PLANT01,,0
PO-COMP-000339,COMP0018,Battery Pack Positive,Buy,49,04-08-2025,25-08-2025,PLANT01,SUP001,0
PO-COMP-000340,COMP0021,Infotainment System Concern,Buy,185,04-08-2025,25-08-2025,PLANT01,SUP001,0
PO-COMP-000341,COMP0012,Door Panel Appear,Buy,179,28-06-2025,25-08-2025,PLANT01,SUP002,0
PO-COMP-000342,COMP0030,Door Panel Focus,Buy,37,06-07-2025,25-08-2025,PLANT01,SUP002,0
PO-COMP-000343,COMP0005,Chassis Frame Page,Buy,49,24-07-2025,25-08-2025,PLANT01,SUP008,0
PO-COMP-000344,COMP0027,Tire Energy,Buy,196,04-08-2025,25-08-2025,PLANT01,SUP010,0
PO-CAR-000345,CAR004,Model On EV,Make,10,01-09-2025,25-08-2025,PLANT01,,0
PO-COMP-000346,COMP0021,Infotainment System Concern,Buy,9,13-07-2025,25-08-2025,PLANT01,SUP005,0
PO-COMP-000347,COMP0018,Battery Pack Positive,Buy,40,07-08-2025,25-08-2025,PLANT01,SUP006,0
PO-COMP-000348,COMP0027,Tire Energy,Buy,40,28-07-2025,25-08-2025,PLANT01,SUP007,0
PO-COMP-000349,COMP0012,Door Panel Appear,Buy,13,06-08-2025,25-08-2025,PLANT01,SUP010,0
PO-CAR-000350,CAR002,Model Us Sedan,Make,42,08-09-2025,25-08-2025,PLANT02,,0
PO-COMP-000351,COMP0030,Door Panel Focus,Buy,84,08-08-2025,25-08-2025,PLANT02,SUP010,0
PO-COMP-000352,COMP0020,Brake System Police,Buy,93,12-07-2025,25-08-2025,PLANT02,SUP002,0
PO-COMP-000353,COMP0018,Battery Pack Positive,Buy,98,15-07-2025,25-08-2025,PLANT02,SUP005,0
PO-COMP-000354,COMP0012,Door Panel Appear,Buy,74,11-08-2025,25-08-2025,PLANT02,SUP006,0
PO-CAR-000355,CAR001,Model Peace EV,Make,39,01-09-2025,25-08-2025,PLANT01,,0
PO-COMP-000356,COMP0018,Battery Pack Positive,Buy,39,01-08-2025,25-08-2025,PLANT01,SUP006,0
PO-COMP-000357,COMP0021,Infotainment System Concern,Buy,145,02-08-2025,25-08-2025,PLANT01,SUP004,0
PO-COMP-000358,COMP0012,Door Panel Appear,Buy,139,01-07-2025,25-08-2025,PLANT01,SUP002,0
PO-COMP-000359,COMP0030,Door Panel Focus,Buy,7,24-07-2025,25-08-2025,PLANT01,SUP007,0
PO-COMP-000360,COMP0005,Chassis Frame Page,Buy,9,23-07-2025,25-08-2025,PLANT01,SUP008,0
PO-COMP-000361,COMP0027,Tire Energy,Buy,156,29-07-2025,25-08-2025,PLANT01,SUP009,0
PO-CAR-000362,CAR002,Model Us Sedan,Make,23,01-09-2025,25-08-2025,PLANT02,,0
PO-COMP-000363,COMP0030,Door Panel Focus,Buy,46,29-07-2025,25-08-2025,PLANT02,SUP004,0
PO-COMP-000364,COMP0020,Brake System Police,Buy,36,23-07-2025,25-08-2025,PLANT02,SUP008,0
PO-COMP-000365,COMP0018,Battery Pack Positive,Buy,41,28-07-2025,25-08-2025,PLANT02,SUP009,0
PO-COMP-000366,COMP0012,Door Panel Appear,Buy,36,03-08-2025,25-08-2025,PLANT02,SUP006,0
PO-CAR-000367,CAR001,Model Peace EV,Make,39,15-09-2025,25-08-2025,PLANT01,,0
PO-COMP-000368,COMP0018,Battery Pack Positive,Buy,39,06-08-2025,25-08-2025,PLANT01,SUP009,0
PO-COMP-000369,COMP0021,Infotainment System Concern,Buy,145,10-07-2025,25-08-2025,PLANT01,SUP003,0
PO-COMP-000370,COMP0012,Door Panel Appear,Buy,139,19-07-2025,25-08-2025,PLANT01,SUP003,0
PO-COMP-000371,COMP0030,Door Panel Focus,Buy,7,24-07-2025,25-08-2025,PLANT01,SUP005,0
PO-COMP-000372,COMP0005,Chassis Frame Page,Buy,9,14-08-2025,25-08-2025,PLANT01,SUP009,0
PO-COMP-000373,COMP0027,Tire Energy,Buy,156,22-07-2025,25-08-2025,PLANT01,SUP002,0
PO-CAR-000374,CAR005,Model Charge EV,Make,17,09-09-2025,26-08-2025,PLANT01,,0
PO-CAR-000375,CAR002,Model Us Sedan,Make,11,23-09-2025,26-08-2025,PLANT02,,0
PO-COMP-000376,COMP0030,Door Panel Focus,Buy,22,24-08-2025,26-08-2025,PLANT02,SUP007,0
PO-COMP-000377,COMP0018,Battery Pack Positive,Buy,5,02-09-2025,26-08-2025,PLANT02,SUP006,0
PO-COMP-000378,COMP0012,Door Panel Appear,Buy,12,18-08-2025,26-08-2025,PLANT02,SUP008,0
PO-CAR-000379,CAR005,Model Charge EV,Make,40,02-09-2025,26-08-2025,PLANT01,,0
PO-COMP-000380,COMP0004,Seat Assembly Cell,Buy,19,02-07-2025,26-08-2025,PLANT01,SUP002,0
PO-CAR-000381,CAR001,Model Peace EV,Make,16,09-09-2025,26-08-2025,PLANT01,,0
PO-COMP-000382,COMP0018,Battery Pack Positive,Buy,16,02-08-2025,26-08-2025,PLANT01,SUP007,0
PO-COMP-000383,COMP0021,Infotainment System Concern,Buy,53,31-07-2025,26-08-2025,PLANT01,SUP008,0
PO-COMP-000384,COMP0012,Door Panel Appear,Buy,47,06-08-2025,26-08-2025,PLANT01,SUP009,0
PO-COMP-000385,COMP0027,Tire Energy,Buy,64,26-07-2025,26-08-2025,PLANT01,SUP008,0
PO-CAR-000386,CAR004,Model On EV,Make,40,09-09-2025,26-08-2025,PLANT02,,0
PO-COMP-000387,COMP0021,Infotainment System Concern,Buy,80,14-07-2025,26-08-2025,PLANT02,SUP002,0
PO-COMP-000388,COMP0018,Battery Pack Positive,Buy,132,08-07-2025,26-08-2025,PLANT02,SUP002,0
PO-COMP-000389,COMP0027,Tire Energy,Buy,24,08-07-2025,26-08-2025,PLANT02,SUP003,0
PO-COMP-000390,COMP0012,Door Panel Appear,Buy,110,13-07-2025,26-08-2025,PLANT02,SUP002,0
PO-COMP-000391,COMP0010,Door Panel Left,Buy,80,10-08-2025,26-08-2025,PLANT02,SUP010,0
PO-COMP-000392,COMP0028,Headlight Represent,Buy,8,25-07-2025,26-08-2025,PLANT02,SUP008,0
PO-CAR-000393,CAR002,Model Us Sedan,Make,50,23-09-2025,26-08-2025,PLANT02,,0
PO-COMP-000394,COMP0030,Door Panel Focus,Buy,100,27-08-2025,26-08-2025,PLANT02,SUP010,0
PO-COMP-000395,COMP0020,Brake System Police,Buy,117,21-08-2025,26-08-2025,PLANT02,SUP010,0
PO-COMP-000396,COMP0018,Battery Pack Positive,Buy,122,20-08-2025,26-08-2025,PLANT02,SUP009,0
PO-COMP-000397,COMP0012,Door Panel Appear,Buy,90,09-08-2025,26-08-2025,PLANT02,SUP008,0
PO-CAR-000398,CAR005,Model Charge EV,Make,15,09-09-2025,26-08-2025,PLANT02,,0
PO-CAR-000399,CAR004,Model On EV,Make,12,16-09-2025,26-08-2025,PLANT02,,0
PO-COMP-000400,COMP0021,Infotainment System Concern,Buy,24,07-08-2025,26-08-2025,PLANT02,SUP004,0
PO-COMP-000401,COMP0018,Battery Pack Positive,Buy,20,15-08-2025,26-08-2025,PLANT02,SUP004,0
PO-COMP-000402,COMP0012,Door Panel Appear,Buy,26,16-08-2025,26-08-2025,PLANT02,SUP001,0
PO-COMP-000403,COMP0010,Door Panel Left,Buy,24,10-08-2025,26-08-2025,PLANT02,SUP009,0
PO-CAR-000404,CAR004,Model On EV,Make,20,09-09-2025,26-08-2025,PLANT01,,0
PO-COMP-000405,COMP0021,Infotainment System Concern,Buy,29,02-08-2025,26-08-2025,PLANT01,SUP007,0
PO-COMP-000406,COMP0018,Battery Pack Positive,Buy,80,07-08-2025,26-08-2025,PLANT01,SUP007,0
PO-COMP-000407,COMP0027,Tire Energy,Buy,80,28-07-2025,26-08-2025,PLANT01,SUP008,0
PO-COMP-000408,COMP0012,Door Panel Appear,Buy,43,06-08-2025,26-08-2025,PLANT01,SUP007,0
PO-CAR-000409,CAR004,Model On EV,Make,27,23-09-2025,26-08-2025,PLANT02,,0
PO-COMP-000410,COMP0021,Infotainment System Concern,Buy,54,26-08-2025,26-08-2025,PLANT02,SUP010,0
PO-COMP-000411,COMP0018,Battery Pack Positive,Buy,80,21-08-2025,26-08-2025,PLANT02,SUP010,0
PO-COMP-000412,COMP0012,Door Panel Appear,Buy,71,25-07-2025,26-08-2025,PLANT02,SUP002,0
PO-COMP-000413,COMP0010,Door Panel Left,Buy,54,25-08-2025,26-08-2025,PLANT02,SUP001,0
PO-CAR-000414,CAR005,Model Charge EV,Make,35,17-09-2025,27-08-2025,PLANT02,,0
PO-COMP-000415,COMP0008,Tire With,Buy,44,13-08-2025,27-08-2025,PLANT02,SUP009,0
PO-CAR-000416,CAR005,Model Charge EV,Make,23,17-09-2025,27-08-2025,PLANT02,,0
PO-CAR-000417,CAR004,Model On EV,Make,45,10-09-2025,27-08-2025,PLANT01,,0
PO-COMP-000418,COMP0021,Infotainment System Concern,Buy,79,10-07-2025,27-08-2025,PLANT01,SUP003,0
PO-COMP-000419,COMP0018,Battery Pack Positive,Buy,180,02-08-2025,27-08-2025,PLANT01,SUP007,0
PO-COMP-000420,COMP0027,Tire Energy,Buy,180,16-08-2025,27-08-2025,PLANT01,SUP010,0
PO-COMP-000421,COMP0012,Door Panel Appear,Buy,118,08-08-2025,27-08-2025,PLANT01,SUP010,0
PO-COMP-000422,COMP0019,Transmission Nor,Buy,33,31-07-2025,27-08-2025,PLANT01,SUP008,0
PO-COMP-000423,COMP0005,Chassis Frame Page,Buy,33,07-07-2025,27-08-2025,PLANT01,SUP002,0
PO-CAR-000424,CAR001,Model Peace EV,Make,10,24-09-2025,27-08-2025,PLANT02,,0
PO-COMP-000425,COMP0021,Infotainment System Concern,Buy,40,05-08-2025,27-08-2025,PLANT02,SUP005,0
PO-COMP-000426,COMP0012,Door Panel Appear,Buy,30,22-08-2025,27-08-2025,PLANT02,SUP001,0
PO-COMP-000427,COMP0030,Door Panel Focus,Buy,30,02-09-2025,27-08-2025,PLANT02,SUP006,0
PO-CAR-000428,CAR001,Model Peace EV,Make,50,24-09-2025,27-08-2025,PLANT01,,0
PO-COMP-000429,COMP0018,Battery Pack Positive,Buy,50,31-08-2025,27-08-2025,PLANT01,SUP001,0
PO-COMP-000430,COMP0021,Infotainment System Concern,Buy,189,21-08-2025,27-08-2025,PLANT01,SUP010,0
PO-COMP-000431,COMP0012,Door Panel Appear,Buy,183,24-07-2025,27-08-2025,PLANT01,SUP002,0
PO-COMP-000432,COMP0030,Door Panel Focus,Buy,40,28-08-2025,27-08-2025,PLANT01,SUP006,0
PO-COMP-000433,COMP0005,Chassis Frame Page,Buy,53,16-08-2025,27-08-2025,PLANT01,SUP004,0
PO-COMP-000434,COMP0027,Tire Energy,Buy,200,06-08-2025,27-08-2025,PLANT01,SUP005,0
PO-CAR-000435,CAR002,Model Us Sedan,Make,39,17-09-2025,27-08-2025,PLANT02,,0
PO-COMP-000436,COMP0030,Door Panel Focus,Buy,78,08-08-2025,27-08-2025,PLANT02,SUP009,0
PO-COMP-000437,COMP0020,Brake System Police,Buy,84,04-08-2025,27-08-2025,PLANT02,SUP008,0
PO-COMP-000438,COMP0018,Battery Pack Positive,Buy,89,15-08-2025,27-08-2025,PLANT02,SUP007,0
PO-COMP-000439,COMP0012,Door Panel Appear,Buy,68,20-08-2025,27-08-2025,PLANT02,SUP001,0
PO-CAR-000440,CAR002,Model Us Sedan,Make,46,25-09-2025,28-08-2025,PLANT02,,0
PO-COMP-000441,COMP0030,Door Panel Focus,Buy,92,25-08-2025,28-08-2025,PLANT02,SUP001,0
PO-COMP-000442,COMP0020,Brake System Police,Buy,105,21-08-2025,28-08-2025,PLANT02,SUP010,0
PO-COMP-000443,COMP0018,Battery Pack Positive,Buy,110,22-08-2025,28-08-2025,PLANT02,SUP001,0
PO-COMP-000444,COMP0012,Door Panel Appear,Buy,82,20-08-2025,28-08-2025,PLANT02,SUP004,0
PO-CAR-000445,CAR005,Model Charge EV,Make,15,25-09-2025,28-08-2025,PLANT01,,0
PO-CAR-000446,CAR003,Model Its Hatchback,Make,49,25-09-2025,28-08-2025,PLANT01,,0
PO-COMP-000447,COMP0019,Transmission Nor,Buy,49,06-08-2025,28-08-2025,PLANT01,SUP005,0
PO-COMP-000448,COMP0030,Door Panel Focus,Buy,37,21-08-2025,28-08-2025,PLANT01,SUP009,0
PO-CAR-000449,CAR001,Model Peace EV,Make,15,11-09-2025,28-08-2025,PLANT02,,0
PO-COMP-000450,COMP0021,Infotainment System Concern,Buy,60,16-07-2025,28-08-2025,PLANT02,SUP002,0
PO-COMP-000451,COMP0012,Door Panel Appear,Buy,50,28-07-2025,28-08-2025,PLANT02,SUP008,0
PO-COMP-000452,COMP0030,Door Panel Focus,Buy,45,06-08-2025,28-08-2025,PLANT02,SUP009,0
PO-CAR-000453,CAR002,Model Us Sedan,Make,40,18-09-2025,28-08-2025,PLANT01,,0
PO-COMP-000454,COMP0018,Battery Pack Positive,Buy,120,14-08-2025,28-08-2025,PLANT01,SUP010,0
PO-COMP-000455,COMP0004,Seat Assembly Cell,Buy,19,05-08-2025,28-08-2025,PLANT01,SUP008,0
PO-COMP-000456,COMP0012,Door Panel Appear,Buy,63,17-07-2025,28-08-2025,PLANT01,SUP003,0
PO-CAR-000457,CAR001,Model Peace EV,Make,24,11-09-2025,28-08-2025,PLANT01,,0
PO-COMP-000458,COMP0018,Battery Pack Positive,Buy,24,11-08-2025,28-08-2025,PLANT01,SUP007,0
PO-COMP-000459,COMP0021,Infotainment System Concern,Buy,85,28-07-2025,28-08-2025,PLANT01,SUP008,0
PO-COMP-000460,COMP0012,Door Panel Appear,Buy,79,07-08-2025,28-08-2025,PLANT01,SUP009,0
PO-COMP-000461,COMP0027,Tire Energy,Buy,96,07-08-2025,28-08-2025,PLANT01,SUP009,0
PO-CAR-000462,CAR001,Model Peace EV,Make,38,04-09-2025,28-08-2025,PLANT01,,0
PO-COMP-000463,COMP0018,Battery Pack Positive,Buy,38,11-08-2025,28-08-2025,PLANT01,SUP006,0
PO-COMP-000464,COMP0021,Infotainment System Concern,Buy,141,28-07-2025,28-08-2025,PLANT01,SUP007,0
PO-COMP-000465,COMP0012,Door Panel Appear,Buy,135,08-07-2025,28-08-2025,PLANT01,SUP005,0
PO-COMP-000466,COMP0030,Door Panel Focus,Buy,4,27-07-2025,28-08-2025,PLANT01,SUP009,0
PO-COMP-000467,COMP0005,Chassis Frame Page,Buy,5,04-08-2025,28-08-2025,PLANT01,SUP010,0
PO-COMP-000468,COMP0027,Tire Energy,Buy,152,04-08-2025,28-08-2025,PLANT01,SUP007,0
PO-CAR-000469,CAR001,Model Peace EV,Make,20,04-09-2025,28-08-2025,PLANT02,,0
PO-COMP-000470,COMP0021,Infotainment System Concern,Buy,80,28-07-2025,28-08-2025,PLANT02,SUP004,0
PO-COMP-000471,COMP0012,Door Panel Appear,Buy,70,27-07-2025,28-08-2025,PLANT02,SUP007,0
PO-COMP-000472,COMP0030,Door Panel Focus,Buy,60,29-07-2025,28-08-2025,PLANT02,SUP007,0
PO-CAR-000473,CAR001,Model Peace EV,Make,33,11-09-2025,28-08-2025,PLANT01,,0
PO-COMP-000474,COMP0018,Battery Pack Positive,Buy,33,12-08-2025,28-08-2025,PLANT01,SUP007,0
PO-COMP-000475,COMP0021,Infotainment System Concern,Buy,121,19-08-2025,28-08-2025,PLANT01,SUP006,0
PO-COMP-000476,COMP0012,Door Panel Appear,Buy,115,12-07-2025,28-08-2025,PLANT01,SUP003,0
PO-COMP-000477,COMP0027,Tire Energy,Buy,132,10-07-2025,28-08-2025,PLANT01,SUP002,0
PO-CAR-000478,CAR002,Model Us Sedan,Make,26,26-09-2025,29-08-2025,PLANT02,,0
PO-COMP-000479,COMP0030,Door Panel Focus,Buy,52,28-08-2025,29-08-2025,PLANT02,SUP007,0
PO-COMP-000480,COMP0020,Brake System Police,Buy,45,04-09-2025,29-08-2025,PLANT02,SUP006,0
PO-COMP-000481,COMP0018,Battery Pack Positive,Buy,50,05-08-2025,29-08-2025,PLANT02,SUP005,0
PO-COMP-000482,COMP0012,Door Panel Appear,Buy,42,18-08-2025,29-08-2025,PLANT02,SUP007,0
PO-CAR-000483,CAR001,Model Peace EV,Make,24,05-09-2025,29-08-2025,PLANT01,,0
PO-COMP-000484,COMP0018,Battery Pack Positive,Buy,24,04-08-2025,29-08-2025,PLANT01,SUP004,0
PO-COMP-000485,COMP0021,Infotainment System Concern,Buy,85,13-08-2025,29-08-2025,PLANT01,SUP006,0
PO-COMP-000486,COMP0012,Door Panel Appear,Buy,79,04-07-2025,29-08-2025,PLANT01,SUP003,0
PO-COMP-000487,COMP0027,Tire Energy,Buy,96,03-08-2025,29-08-2025,PLANT01,SUP007,0
PO-CAR-000488,CAR002,Model Us Sedan,Make,14,19-09-2025,29-08-2025,PLANT01,,0
PO-COMP-000489,COMP0018,Battery Pack Positive,Buy,42,10-08-2025,29-08-2025,PLANT01,SUP008,0
PO-COMP-000490,COMP0012,Door Panel Appear,Buy,11,18-08-2025,29-08-2025,PLANT01,SUP009,0
PO-CAR-000491,CAR001,Model Peace EV,Make,16,19-09-2025,29-08-2025,PLANT02,,0
PO-COMP-000492,COMP0021,Infotainment System Concern,Buy,64,14-08-2025,29-08-2025,PLANT02,SUP009,0
PO-COMP-000493,COMP0012,Door Panel Appear,Buy,54,22-07-2025,29-08-2025,PLANT02,SUP002,0
PO-COMP-000494,COMP0030,Door Panel Focus,Buy,48,29-07-2025,29-08-2025,PLANT02,SUP005,0
PO-CAR-000495,CAR003,Model Its Hatchback,Make,15,19-09-2025,29-08-2025,PLANT01,,0
PO-CAR-000496,CAR001,Model Peace EV,Make,11,12-09-2025,29-08-2025,PLANT02,,0
